feature,pct_in_top5,mean_signed_weight
odor_f,100.0,0.10582679954636545
gill-color_b,100.0,0.08763767837026112
ring-type_l,100.0,0.05320949652588109
odor_n,100.0,-0.1314984376661417
ring-type_p,98.33333333333333,-0.04952093014700188
spore-print-color_h,1.6666666666666667,0.04146319097308711
